tech,post_id,url,view_count,title
less,37271,https://stackoverflow.com/questions/37271,3998,What's the best way to persist data in a Java Desktop Application?
xml,37271,https://stackoverflow.com/questions/37271,3998,What's the best way to persist data in a Java Desktop Application?
shell,36109,https://stackoverflow.com/questions/36109,5356,Quoting command-line arguments in shell scripts
windows,36109,https://stackoverflow.com/questions/36109,5356,Quoting command-line arguments in shell scripts
asp.net,33250,https://stackoverflow.com/questions/33250,5615,Caching Active Directory Data
c#,33250,https://stackoverflow.com/questions/33250,5615,Caching Active Directory Data
xml,33252,https://stackoverflow.com/questions/33252,1924,Getting files and their version numbers from sharepoint
.net,1387,https://stackoverflow.com/questions/1387,1010,What are the current best options for parallelizing a CPU-intensive .NET app?
sql,1390,https://stackoverflow.com/questions/1390,2183,"Is Windows Server 2008 ""Server Core"" appropriate for a SQL Server instance?"
windows,1390,https://stackoverflow.com/questions/1390,2183,"Is Windows Server 2008 ""Server Core"" appropriate for a SQL Server instance?"
windows server,1390,https://stackoverflow.com/questions/1390,2183,"Is Windows Server 2008 ""Server Core"" appropriate for a SQL Server instance?"
c#,7642,https://stackoverflow.com/questions/7642,13900,Naming convention for VB.NET private fields
google,33262,https://stackoverflow.com/questions/33262,140234,How do I load an org.w3c.dom.Document from XML in a string?
java,33262,https://stackoverflow.com/questions/33262,140234,How do I load an org.w3c.dom.Document from XML in a string?
xml,33262,https://stackoverflow.com/questions/33262,140234,How do I load an org.w3c.dom.Document from XML in a string?
visual studio,33263,https://stackoverflow.com/questions/33263,2872,How do I best handle role based permissions using Forms Authentication on my ASP.NET web application?
asp.net,33263,https://stackoverflow.com/questions/33263,2872,How do I best handle role based permissions using Forms Authentication on my ASP.NET web application?
c#,33265,https://stackoverflow.com/questions/33265,11298,What's the false operator in C# good for?
.net,33265,https://stackoverflow.com/questions/33265,11298,What's the false operator in C# good for?
google,13409,https://stackoverflow.com/questions/13409,2814,"Do you have ""Slack"" time?"
slack,13409,https://stackoverflow.com/questions/13409,2814,"Do you have ""Slack"" time?"
xunit,13409,https://stackoverflow.com/questions/13409,2814,"Do you have ""Slack"" time?"
php,40090,https://stackoverflow.com/questions/40090,2942,Is overloading the only way to have default function arguments in C#?
c#,40090,https://stackoverflow.com/questions/40090,2942,Is overloading the only way to have default function arguments in C#?
firefox,1401,https://stackoverflow.com/questions/1401,3694,ASP.Net Custom Client-Side Validation
.net,1401,https://stackoverflow.com/questions/1401,3694,ASP.Net Custom Client-Side Validation
asp.net,1401,https://stackoverflow.com/questions/1401,3694,ASP.Net Custom Client-Side Validation
javascript,1401,https://stackoverflow.com/questions/1401,3694,ASP.Net Custom Client-Side Validation
.net,16322,https://stackoverflow.com/questions/16322,23293,Learning about LINQ
visual basic,16322,https://stackoverflow.com/questions/16322,23293,Learning about LINQ
xml,16322,https://stackoverflow.com/questions/16322,23293,Learning about LINQ
visual studio,16322,https://stackoverflow.com/questions/16322,23293,Learning about LINQ
sql,16322,https://stackoverflow.com/questions/16322,23293,Learning about LINQ
c#,16322,https://stackoverflow.com/questions/16322,23293,Learning about LINQ
perl,7651,https://stackoverflow.com/questions/7651,242614,How do I remove duplicate items from an array in Perl?
.net,7652,https://stackoverflow.com/questions/7652,1657,Querying like Linq when you don't have Linq
php,1408,https://stackoverflow.com/questions/1408,279039,Make XAMPP / Apache serve file outside of htdocs folder
asp.net,1409,https://stackoverflow.com/questions/1409,2268,Bandwith throttling in IIS 6 by IP Address
c#,1409,https://stackoverflow.com/questions/1409,2268,Bandwith throttling in IIS 6 by IP Address
.net,1409,https://stackoverflow.com/questions/1409,2268,Bandwith throttling in IIS 6 by IP Address
.net,33288,https://stackoverflow.com/questions/33288,2329,Protecting API Secret Keys in a Thick Client application
sql,39331,https://stackoverflow.com/questions/39331,5690,What generic techniques can be applied to optimize SQL queries?
google,13430,https://stackoverflow.com/questions/13430,3721,Does CruiseControl.NET run on IIS 7.0?
.net,13434,https://stackoverflow.com/questions/13434,3022,Programatic access to call stack in .net
ubuntu,4565,https://stackoverflow.com/questions/4565,1487,How to setup Quality of Service?
.net,30184,https://stackoverflow.com/questions/30184,14324,Winforms - Click/drag anywhere in the form to move it as if clicked in the form caption
sql,37275,https://stackoverflow.com/questions/37275,241018,SQL Query for Logins
mssql,37275,https://stackoverflow.com/questions/37275,241018,SQL Query for Logins
asp.net,33301,https://stackoverflow.com/questions/33301,6815,Call onresize from ASP.NET content page
javascript,33301,https://stackoverflow.com/questions/33301,6815,Call onresize from ASP.NET content page
java,21207,https://stackoverflow.com/questions/21207,6837,db4o experiences?
java,21211,https://stackoverflow.com/questions/21211,681,Get application name from Windows XP cut and paste?
windows,21211,https://stackoverflow.com/questions/21211,681,Get application name from Windows XP cut and paste?
git,31627,https://stackoverflow.com/questions/31627,2555,Alternative to VSS for a one man show (army of one?)
asp.net,31627,https://stackoverflow.com/questions/31627,2555,Alternative to VSS for a one man show (army of one?)
c++,31627,https://stackoverflow.com/questions/31627,2555,Alternative to VSS for a one man show (army of one?)
linux,31627,https://stackoverflow.com/questions/31627,2555,Alternative to VSS for a one man show (army of one?)
sql,31627,https://stackoverflow.com/questions/31627,2555,Alternative to VSS for a one man show (army of one?)
stack overflow,33306,https://stackoverflow.com/questions/33306,1480,C++ STL question: allocators
c++,33306,https://stackoverflow.com/questions/33306,1480,C++ STL question: allocators
c#,27294,https://stackoverflow.com/questions/27294,5051,Abstract Factory Design Pattern
xml,27294,https://stackoverflow.com/questions/27294,5051,Abstract Factory Design Pattern
python,13454,https://stackoverflow.com/questions/13454,8954,Python version of PHP's stripslashes
php,13454,https://stackoverflow.com/questions/13454,8954,Python version of PHP's stripslashes
.net,18093,https://stackoverflow.com/questions/18093,484,Modifying Cruise Control.NET
java,7661,https://stackoverflow.com/questions/7661,23567,Java code for WGS84 to Google map position and back
openlayers,7661,https://stackoverflow.com/questions/7661,23567,Java code for WGS84 to Google map position and back
google maps,7661,https://stackoverflow.com/questions/7661,23567,Java code for WGS84 to Google map position and back
openstreetmap,7661,https://stackoverflow.com/questions/7661,23567,Java code for WGS84 to Google map position and back
zoom,7661,https://stackoverflow.com/questions/7661,23567,Java code for WGS84 to Google map position and back
google,7661,https://stackoverflow.com/questions/7661,23567,Java code for WGS84 to Google map position and back
php,1417,https://stackoverflow.com/questions/1417,24179,How can I get the authenticated user name under Apache using plain HTTP authentication and PHP?
windows,7664,https://stackoverflow.com/questions/7664,11922,Windows C++: How can I redirect stderr for calls to fprintf?
c++,7664,https://stackoverflow.com/questions/7664,11922,Windows C++: How can I redirect stderr for calls to fprintf?
shell,7665,https://stackoverflow.com/questions/7665,222917,How to resolve symbolic links in a shell script
sql,1451,https://stackoverflow.com/questions/1451,4506,What is the best way to handle multiple permission types?
less,1451,https://stackoverflow.com/questions/1451,4506,What is the best way to handle multiple permission types?
asp.net,1451,https://stackoverflow.com/questions/1451,4506,What is the best way to handle multiple permission types?
.net,31637,https://stackoverflow.com/questions/31637,2987,Remove Meta Data from .NET applications?
asp.net,24298,https://stackoverflow.com/questions/24298,56537,Best Solution For Authentication in Ruby on Rails
rails,24298,https://stackoverflow.com/questions/24298,56537,Best Solution For Authentication in Ruby on Rails
ruby,24298,https://stackoverflow.com/questions/24298,56537,Best Solution For Authentication in Ruby on Rails
jquery,30188,https://stackoverflow.com/questions/30188,3197,How can I format a javascript date to be serialized by jQuery
.net,30188,https://stackoverflow.com/questions/30188,3197,How can I format a javascript date to be serialized by jQuery
c#,30188,https://stackoverflow.com/questions/30188,3197,How can I format a javascript date to be serialized by jQuery
javascript,30188,https://stackoverflow.com/questions/30188,3197,How can I format a javascript date to be serialized by jQuery
json,30188,https://stackoverflow.com/questions/30188,3197,How can I format a javascript date to be serialized by jQuery
php,1453,https://stackoverflow.com/questions/1453,2027,Using object property as default for method property
dart,7674,https://stackoverflow.com/questions/7674,2218,Best practices for building Flash video player
less,7674,https://stackoverflow.com/questions/7674,2218,Best practices for building Flash video player
sql,7676,https://stackoverflow.com/questions/7676,1179,Replicating between SQL Server 2005 and SQL Server Compact Edition
java,7681,https://stackoverflow.com/questions/7681,2452,Test serialization encoding
xml,7681,https://stackoverflow.com/questions/7681,2452,Test serialization encoding
visual studio,28526,https://stackoverflow.com/questions/28526,320,Compatability between Windows Vista and Visual Studio 2008
windows,28526,https://stackoverflow.com/questions/28526,320,Compatability between Windows Vista and Visual Studio 2008
python,1476,https://stackoverflow.com/questions/1476,340928,How do you express binary literals in Python?
c#,18097,https://stackoverflow.com/questions/18097,23968,"In C#, do you need to call the base constructor?"
